,photoid,specid,ra,dec,z,dl,logstmass,logsfr,envflag
6803,1237665227304337423,2352039873575151616,181.885943,32.812991,0.026091,113.981,10.7451,-3.6906,3
6804,1237665228377948210,2358918143037958144,181.570038,33.525866,0.027332,119.51,10.5127,-3.8821,3
6805,1237651298187214898,412200895778940928,261.841229,59.643806,0.027794,121.574,10.6045,-3.8761,3
6806,1237651226246644065,399713738380306432,260.228154,57.097966,0.027468,120.119,10.5651,-3.679,3
6807,1237656528919396807,412155540924295168,261.088378,58.561424,0.027876,121.941,10.2187,-0.276,3
6808,1237656529456398718,412128877767321600,261.980303,58.398896,0.027749,121.374,10.2671,-4.0817,3
6809,1237665227304730765,2256440914962573312,183.01882,32.734801,0.025108,109.605,10.1038,-1.5882,3
6812,1237667210523443238,2491626178188699648,169.376389,28.228957,0.031433,137.863,10.0416,-1.2296,3
6813,1237665231058698516,2483796006181824512,243.480982,19.746009,0.031225,136.929,10.3183,-0.0985,3
6819,1237651298186952745,412190450418477056,261.463935,60.194125,0.029046,127.167,10.3551,0.0896,3
6821,1237659131679277093,1185607277927753728,236.917583,40.800988,0.031579,138.518,10.2324,-0.3164,3
6822,1237661385998008454,1496377647465261056,225.13641,49.17432,0.030912,135.524,10.6409,-2.0892,3
6826,1237651496830501001,488751641869182976,117.341562,43.767235,0.03172,139.149,11.0551,-3.2733,3
6827,1237667736134484203,3126712353513564160,221.644435,19.11907,0.031652,138.847,10.0221,-0.6745,3
6830,1237665023828426784,2361153725340346368,176.917018,33.789023,0.030899,135.469,10.5333,-3.7321,3
6835,1237665231058895036,3341840050345240576,243.892435,19.461975,0.031546,138.37,10.3979,-4.0587,3
6847,1237664887463346414,2086331344991840256,244.530698,21.066453,0.031701,139.064,10.9636,-2.9344,3
6850,1237671129131188287,1815022445795502080,182.01284,11.238445,0.031711,139.113,10.5358,-3.8768,3
6866,1237655347820888252,917707145074468864,244.345534,43.492656,0.031703,139.073,10.2655,-4.0919,3
6871,1237667212133466312,2491744100810778624,167.749294,29.336521,0.029173,127.738,10.8709,0.089,3
6889,1237657595685700110,1004390442852182016,121.030722,35.611186,0.03162,138.703,10.0889,-0.9533,3
6891,1237654953743351850,710455245603366912,254.361447,40.735626,0.028987,126.903,10.6746,-1.8085,3
6893,1237651272956248251,490961385329551360,118.393699,44.095413,0.031559,138.43,10.5709,-1.6785,3
6894,1237659161203441784,1190190043298293760,245.232124,36.298352,0.031778,139.41,10.1489,-4.0878,3
6901,1237664887462756465,2086398690079041536,243.356558,21.909426,0.031867,139.811,10.7063,-3.1371,3
6902,1237659896173101460,412208867238242304,261.284885,58.764697,0.029236,128.018,10.0638,-3.556,3
6908,1237651212824019231,397471008111486976,258.537672,58.818404,0.029783,130.468,10.4472,-0.8047,3
6909,1237655129304989766,709344463494866944,252.292009,38.938977,0.029034,127.113,10.487,-3.8836,3
6918,1237661416068087936,1178986298229155840,222.269349,49.947017,0.030475,133.568,10.2117,-2.5383,3
6924,1237660670355177506,1799307673909356544,155.885873,10.959713,0.031905,139.983,10.127,0.2047,3
6948,1237665231058895034,2483771816926013440,243.898149,19.453399,0.03043,133.364,10.5975,-3.7376,3
6953,1237665127482851525,2407251579431315456,218.643515,29.411846,0.031629,138.742,10.3751,-4.0155,3
6955,1237665351854850226,2402819724934146048,218.451282,28.002322,0.031673,138.941,10.0746,-4.1831,3
6957,1237665226766090258,2241802562024007680,178.193096,32.309904,0.031742,139.248,10.3308,-3.916,3
6963,1237651736850792494,606998622092945408,225.883615,2.225678,0.031734,139.212,10.0618,0.1342,3
6965,1237655129840484534,707105583496456192,250.453187,41.818736,0.031601,138.618,10.4346,-3.9061,3
6978,1237661464915935426,1583144509888292864,242.975068,30.332781,0.030065,131.729,10.5389,-3.4755,3
6979,1237659132748169316,1181183122763442176,224.93533,47.945064,0.031198,136.809,10.4869,-2.9999,3
6992,1237665429165441133,2254183063372195840,199.995402,29.42744,0.031579,138.518,10.1148,-0.5721,3
6995,1237661871879487648,1521161464574928896,222.863555,37.503257,0.031713,139.119,10.1282,-2.1437,3
7002,1237661388151914527,1503086043740530688,242.68256,41.148562,0.031537,138.33,10.8339,-3.5692,3
7003,1237661387078369493,1504296055196379136,242.31926,40.140062,0.031872,139.835,10.1527,-0.4738,3
7006,1237667782290571455,2805826475708672000,167.131068,21.17038,0.031828,139.635,10.6096,-3.7292,3
7008,1237651225709183373,397445719344048128,258.780057,58.240518,0.031012,135.975,10.0396,-0.9323,3
7009,1237651538179850262,560771304416897024,209.706631,64.926134,0.03161,138.656,10.3143,-4.112,3
7011,1237662307271835653,1563882444904491008,236.602407,30.26699,0.031612,138.668,10.6976,-3.732,3
7012,1237661070324858895,1967053841471924224,156.452521,13.727937,0.031809,139.549,10.7974,-3.7037,3
7030,1237661958293815403,1876960964159498240,198.339394,51.460914,0.031565,138.455,10.2483,-3.7993,3
7031,1237662619186561195,1778980179691988992,236.688407,31.011233,0.031103,136.384,10.4266,0.0888,3
7032,1237662307802546258,1557243043621398528,222.063542,37.266322,0.0318,139.512,10.0976,-4.2968,3
7033,1237659329779925234,1321923085540026368,249.251606,36.453431,0.031432,137.858,10.091,-1.6895,3
7034,1237655472899883525,1097793956185401344,256.855122,30.225021,0.031761,139.333,10.9064,-0.5547,3
7035,1237651212824215937,399817917107038208,259.15606,58.411903,0.02958,129.56,10.5376,-3.7781,3
7037,1237651226246185083,399840731973314560,259.682197,58.135117,0.029081,127.327,10.7888,-3.3862,3
7041,1237654600496513036,653036004470450176,165.718777,4.000124,0.031809,139.553,10.2111,-0.5257,3
7043,1237665351854850256,2402832094439958528,218.521791,28.022757,0.031694,139.033,10.0556,-2.1466,3
7047,1237661070324858899,1965992812533016576,156.454163,13.753164,0.031891,139.919,10.0869,-0.65,3
7050,1237662307271835908,1563880795637049344,236.626043,30.312835,0.030594,134.099,10.167,-4.1253,3
7052,1237661851481735334,1519986086577727488,222.224513,38.768252,0.031662,138.889,10.4553,-2.7007,3
7068,1237665548902072640,2474772866072078336,243.359018,14.858818,0.031903,139.973,10.0036,0.1664,3
7070,1237664131554541630,1968237191482075136,160.118749,13.622763,0.031711,139.11,10.8332,-3.5526,3
7072,1237659897784631413,403230801702971392,264.522503,57.118178,0.03005,131.663,10.5653,0.5195,3
7074,1237654879127666791,658686938760374272,217.72029,3.268971,0.031656,138.865,10.623,0.5484,3
7078,1237661069250068499,1964715454882670592,154.145456,12.651781,0.031902,139.97,10.8934,-3.5598,3
7080,1237665179522498647,2406145203388835840,217.904521,28.131392,0.031629,138.744,10.4724,-3.9605,3
7081,1237667212122652702,2578478524721555456,141.010202,23.075464,0.031862,139.788,10.2723,-1.1475,3
7082,1237663787956961499,2106712439226656768,122.271835,55.442422,0.031291,137.225,10.4516,-3.3773,3
7088,1237655129304465632,709382121768118272,251.488965,39.985841,0.030201,132.34,10.0098,-1.0375,3
7093,1237651226246709510,399713188624492544,260.386464,56.988865,0.030062,131.717,10.2974,-4.1148,3
7094,1237662306200715368,1568442389285070848,241.820216,26.274423,0.031561,138.438,10.2385,-4.1876,3
7095,1237667210523115598,2493925257019156480,168.566797,28.163078,0.030815,135.091,10.5488,-3.8471,3
7097,1237651753460105240,541568882318534656,149.430388,1.754588,0.031672,138.936,10.0348,-4.1205,3
7098,1237656528919527733,399859973426800640,261.258666,58.299145,0.029514,129.263,10.2155,-3.9312,3
7104,1237651213361742031,399714563014027264,260.61633,57.164064,0.030415,133.297,10.375,-4.0465,3
7108,1237655128771657903,1098940471968819200,257.138859,31.80566,0.031517,138.238,10.5375,-0.3495,3
7110,1237671936041222334,710443700731275264,254.535603,40.895702,0.030506,133.706,10.3179,-3.8834,3
7117,1237665428097532024,2394807308539422720,214.560603,26.120007,0.031816,139.583,10.1929,-4.2217,3
7123,1237661137425334280,1612315655015524352,160.002382,39.122247,0.03086,135.293,10.6864,-0.3636,3
7124,1237662335720161766,1584226704375703552,243.476876,28.780378,0.031248,137.032,10.0028,0.0659,3
7127,1237658203447230614,1449046969770076160,216.036233,44.561963,0.031748,139.275,10.33,-3.9623,3
7133,1237651212824739903,399725283252398080,259.733247,57.371871,0.031573,138.492,10.3277,-0.3362,3
7135,1237662194000461972,1554914277540784128,216.81212,37.448212,0.030787,134.965,10.0748,-4.0898,3
7137,1237662504295923869,1598889520927893504,243.935909,31.963949,0.031547,138.373,10.5581,0.0958,3
7149,1237662225162568109,1864622796156463104,241.148333,25.189946,0.031781,139.426,10.8147,-3.2825,3
7151,1237662301356294316,998674906499540992,197.9713,51.206881,0.031749,139.28,10.1381,-0.1112,3
7152,1237654953743614060,712808475364714496,254.711196,40.12116,0.02888,126.427,10.8983,-3.5247,3
